date,store_id,sku,quantity_on_hand,quantity_sold,status,days_of_supply,value_on_hand
2024-06-02,ST002,SKU01030,31,4,In Stock,8,16794.56
2024-06-02,ST002,SKU01031,71,12,In Stock,5,53502.76
2024-06-02,ST002,SKU01032,15,6,Low Stock,1,11574.3
2024-06-02,ST002,SKU01033,43,15,Low Stock,3,14097.98
2024-06-02,ST002,SKU01034,61,3,Overstock,17,7885.47
2024-06-02,ST002,SKU01035,17,7,Low Stock,3,4233.0
2024-06-02,ST002,SKU01036,77,8,Overstock,7,13207.81
2024-06-02,ST002,SKU01038,56,9,Overstock,5,2816.24
2024-06-02,ST002,SKU01039,125,7,Overstock,9,55212.5
2024-06-02,ST002,SKU01040,147,1,Overstock,57,53272.8
2024-06-02,ST002,SKU01042,125,15,In Stock,14,52877.5
2024-06-02,ST002,SKU01043,127,11,Overstock,8,36407.09
2024-06-02,ST002,SKU01044,4,6,Low Stock,0,2597.56
2024-06-02,ST002,SKU01045,126,17,Overstock,8,39337.2
2024-06-02,ST002,SKU01046,116,21,Overstock,6,87756.32
2024-06-02,ST002,SKU01047,104,12,In Stock,7,67884.96
2024-06-02,ST002,SKU01049,8,10,Low Stock,0,1786.72
2024-06-02,ST002,SKU01050,41,10,Low Stock,4,6494.4
2024-06-02,ST003,SKU01000,50,2,In Stock,9,32065.0
2024-06-02,ST003,SKU01002,110,20,In Stock,8,54679.9
2024-06-02,ST003,SKU01003,70,9,In Stock,7,44270.8
2024-06-02,ST003,SKU01004,56,7,In Stock,6,42275.52
2024-06-02,ST003,SKU01005,121,3,Overstock,17,81056.69
2024-06-02,ST003,SKU01006,103,2,Overstock,33,47669.43
2024-06-02,ST003,SKU01007,30,11,Low Stock,2,22171.8
2024-06-02,ST003,SKU01008,104,6,In Stock,16,13511.68
2024-06-02,ST003,SKU01009,96,8,Overstock,9,2974.08
2024-06-02,ST003,SKU01010,106,14,Overstock,9,11700.28
2024-06-02,ST003,SKU01011,84,2,In Stock,32,49483.56
2024-06-02,ST003,SKU01012,40,8,Low Stock,10,23318.0
2024-06-02,ST003,SKU01013,63,7,Overstock,8,6562.08
2024-06-02,ST003,SKU01014,80,9,Overstock,6,14271.2
2024-06-02,ST003,SKU01015,23,5,Low Stock,2,16094.02
2024-06-02,ST003,SKU01018,125,9,Overstock,13,8827.5
2024-06-02,ST003,SKU01019,23,3,Low Stock,6,11395.58
2024-06-02,ST003,SKU01020,14,2,Low Stock,2,11043.34
2024-06-02,ST003,SKU01021,14,10,Low Stock,1,11018.98
2024-06-02,ST003,SKU01022,110,4,Overstock,34,60335.0
2024-06-02,ST003,SKU01023,19,7,Low Stock,2,6111.35
2024-06-02,ST003,SKU01024,107,1,Overstock,29,21214.89
2024-06-02,ST003,SKU01025,74,11,Overstock,6,21048.56
2024-06-02,ST003,SKU01026,34,14,Low Stock,2,21507.38
2024-06-02,ST003,SKU01027,28,3,Low Stock,2,15671.04
2024-06-02,ST003,SKU01028,13,8,Low Stock,1,3976.05
2024-06-02,ST003,SKU01029,130,15,Overstock,8,62413.0
2024-06-02,ST003,SKU01030,93,6,Overstock,10,50383.68
2024-06-02,ST003,SKU01032,36,22,In Stock,2,27778.32
2024-06-02,ST003,SKU01033,73,12,In Stock,8,23933.78
2024-06-02,ST003,SKU01034,143,2,Overstock,61,18485.61
2024-06-02,ST003,SKU01035,37,9,In Stock,4,9213.0
2024-06-02,ST003,SKU01036,12,3,Low Stock,4,2058.36
2024-06-02,ST003,SKU01037,49,20,In Stock,2,4572.19
2024-06-02,ST003,SKU01039,100,7,Overstock,9,44170.0
2024-06-02,ST003,SKU01040,39,16,In Stock,2,14133.6
2024-06-02,ST003,SKU01041,63,16,In Stock,4,9775.71
2024-06-02,ST003,SKU01042,22,5,Low Stock,3,9306.44
2024-06-02,ST003,SKU01043,82,14,In Stock,5,23506.94
2024-06-02,ST003,SKU01044,57,26,In Stock,5,37015.23
2024-06-02,ST003,SKU01045,59,9,Overstock,5,18419.8
2024-06-02,ST003,SKU01046,0,22,Out of Stock,0,0.0
2024-06-02,ST003,SKU01047,130,9,Overstock,11,84856.2
2024-06-02,ST003,SKU01048,0,8,Out of Stock,0,0.0
2024-06-02,ST003,SKU01049,34,5,In Stock,7,7593.56
2024-06-02,ST003,SKU01050,8,12,Low Stock,0,1267.2
2024-06-02,ST004,SKU01000,0,8,Out of Stock,0,0.0
2024-06-02,ST004,SKU01002,4,12,Low Stock,0,1988.36
2024-06-02,ST004,SKU01003,118,3,Overstock,25,74627.92
2024-06-02,ST004,SKU01005,78,21,In Stock,4,52251.42
2024-06-02,ST004,SKU01006,94,3,In Stock,32,43504.14
2024-06-02,ST004,SKU01007,139,9,In Stock,10,102729.34
2024-06-02,ST004,SKU01008,7,6,Low Stock,2,909.44
2024-06-02,ST004,SKU01009,125,2,Overstock,30,3872.5
2024-06-02,ST004,SKU01010,105,10,Overstock,8,11589.9
2024-06-02,ST004,SKU01011,86,3,In Stock,36,50661.74
2024-06-02,ST004,SKU01012,74,1,Overstock,17,43138.3
2024-06-02,ST004,SKU01013,0,9,Out of Stock,0,0.0
2024-06-02,ST004,SKU01014,27,2,Low Stock,7,4816.53
2024-06-02,ST004,SKU01015,87,9,Overstock,8,60877.38
2024-06-02,ST004,SKU01016,66,6,In Stock,11,17690.64
2024-06-02,ST004,SKU01017,115,7,In Stock,11,50207.85
2024-06-02,ST004,SKU01018,56,11,Overstock,4,3954.72
2024-06-02,ST004,SKU01019,32,7,Low Stock,5,15854.72
2024-06-02,ST004,SKU01020,69,11,In Stock,5,54427.89
2024-06-02,ST004,SKU01021,123,4,Overstock,42,96809.61
2024-06-02,ST004,SKU01022,120,10,Overstock,13,65820.0
2024-06-02,ST004,SKU01023,54,14,In Stock,4,17369.1
2024-06-02,ST004,SKU01025,59,2,In Stock,12,16781.96
2024-06-02,ST004,SKU01026,126,13,Overstock,10,79703.82
2024-06-02,ST004,SKU01027,105,8,Overstock,10,58766.4
2024-06-02,ST004,SKU01028,36,9,In Stock,3,11010.6
2024-06-02,ST004,SKU01029,144,2,Overstock,42,69134.4
2024-06-02,ST004,SKU01030,108,12,Overstock,11,58510.08
2024-06-02,ST004,SKU01031,79,5,In Stock,17,59531.24
2024-06-02,ST004,SKU01032,25,18,Low Stock,1,19290.5
2024-06-02,ST004,SKU01033,86,6,In Stock,11,28195.96
2024-06-02,ST004,SKU01034,48,8,In Stock,4,6204.96
2024-06-02,ST004,SKU01035,113,1,Overstock,41,28137.0
2024-06-02,ST004,SKU01037,114,10,In Stock,11,10637.34
2024-06-02,ST004,SKU01039,18,17,Low Stock,0,7950.6
2024-06-02,ST004,SKU01040,10,7,Low Stock,1,3624.0
2024-06-02,ST004,SKU01041,122,8,Overstock,26,18930.74
2024-06-02,ST004,SKU01042,139,9,Overstock,16,58799.78
2024-06-02,ST004,SKU01043,129,9,Overstock,11,36980.43
2024-06-02,ST004,SKU01044,27,3,Low Stock,4,17533.53
2024-06-02,ST004,SKU01045,6,19,Low Stock,0,1873.2
2024-06-02,ST004,SKU01046,69,6,Overstock,14,52199.88
2024-06-02,ST004,SKU01047,81,10,In Stock,14,52871.94
2024-06-02,ST004,SKU01048,106,10,Overstock,9,7854.6
2024-06-02,ST004,SKU01049,75,11,Overstock,7,16750.5
2024-06-02,ST004,SKU01050,4,13,Low Stock,0,633.6
2024-06-02,ST005,SKU01000,100,2,In Stock,18,64130.0
2024-06-02,ST005,SKU01001,6,12,Low Stock,0,3166.14
2024-06-02,ST005,SKU01002,51,9,In Stock,5,25351.59
2024-06-02,ST005,SKU01003,79,19,In Stock,6,49962.76
2024-06-02,ST005,SKU01004,67,3,In Stock,33,50579.64
2024-06-02,ST005,SKU01005,94,20,In Stock,5,62969.66
2024-06-02,ST005,SKU01006,129,7,Overstock,14,59702.49
2024-06-02,ST005,SKU01007,101,9,In Stock,18,74645.06
2024-06-02,ST005,SKU01008,57,14,In Stock,3,7405.44
2024-06-02,ST005,SKU01009,52,20,In Stock,3,1610.96
2024-06-02,ST005,SKU01010,74,8,In Stock,5,8168.12
2024-06-02,ST005,SKU01012,72,4,Overstock,9,41972.4
2024-06-02,ST005,SKU01013,89,14,Overstock,13,9270.24
2024-06-02,ST005,SKU01014,32,7,In Stock,2,5708.48
2024-06-02,ST005,SKU01015,7,18,Low Stock,0,4898.18
2024-06-02,ST005,SKU01016,66,17,In Stock,3,17690.64
2024-06-02,ST005,SKU01017,121,8,In Stock,15,52827.39
2024-06-02,ST005,SKU01019,70,13,Overstock,4,34682.2
2024-06-02,ST005,SKU01020,68,5,In Stock,17,53639.08
2024-06-02,ST005,SKU01021,81,10,In Stock,7,63752.67
2024-06-02,ST005,SKU01022,49,13,In Stock,4,26876.5
2024-06-02,ST005,SKU01023,1,17,Low Stock,0,321.65
2024-06-02,ST005,SKU01024,121,9,Overstock,23,23990.67
2024-06-02,ST005,SKU01025,129,5,Overstock,18,36692.76
2024-06-02,ST005,SKU01027,116,5,Overstock,12,64922.88
2024-06-02,ST005,SKU01028,52,14,In Stock,3,15904.2
2024-06-02,ST005,SKU01029,92,6,Overstock,19,44169.2
2024-06-02,ST005,SKU01031,69,8,In Stock,5,51995.64
2024-06-02,ST005,SKU01032,106,18,Overstock,8,81791.72
2024-06-02,ST005,SKU01033,15,4,Low Stock,3,4917.9
2024-06-02,ST005,SKU01034,121,14,Overstock,18,15641.67
2024-06-02,ST005,SKU01035,10,4,Low Stock,3,2490.0
2024-06-02,ST005,SKU01036,69,13,Overstock,7,11835.57
2024-06-02,ST005,SKU01037,20,10,Low Stock,1,1866.2
2024-06-02,ST005,SKU01038,79,12,Overstock,11,3972.91
2024-06-02,ST005,SKU01040,2,14,Low Stock,0,724.8
2024-06-02,ST005,SKU01041,43,9,In Stock,4,6672.31
2024-06-02,ST005,SKU01042,10,11,Low Stock,1,4230.2
2024-06-02,ST005,SKU01043,112,7,In Stock,13,32107.04
2024-06-02,ST005,SKU01044,3,7,Low Stock,0,1948.17
2024-06-02,ST005,SKU01045,0,14,Out of Stock,0,0.0
2024-06-02,ST005,SKU01047,72,18,In Stock,5,46997.28
2024-06-02,ST005,SKU01048,39,3,Low Stock,15,2889.9
2024-06-02,ST005,SKU01049,31,11,In Stock,2,6923.54
2024-06-02,ST005,SKU01050,33,4,Low Stock,4,5227.2
2024-06-02,ST006,SKU01000,17,19,Low Stock,0,10902.1
2024-06-02,ST006,SKU01001,122,8,Overstock,17,64378.18
2024-06-02,ST006,SKU01002,78,14,In Stock,7,38773.02
2024-06-02,ST006,SKU01003,125,18,Overstock,7,79055.0
2024-06-02,ST006,SKU01004,86,7,In Stock,15,64923.12
2024-06-02,ST006,SKU01005,53,8,In Stock,4,35504.17
2024-06-02,ST006,SKU01006,0,14,Out of Stock,0,0.0
2024-06-02,ST006,SKU01007,99,13,In Stock,6,73166.94
2024-06-02,ST006,SKU01008,120,19,In Stock,6,15590.4
2024-06-02,ST006,SKU01009,67,10,In Stock,9,2075.66
2024-06-02,ST006,SKU01010,79,10,In Stock,11,8720.02
2024-06-02,ST006,SKU01012,54,3,In Stock,6,31479.3
2024-06-02,ST006,SKU01013,60,13,Overstock,4,6249.6
2024-06-02,ST006,SKU01014,110,4,Overstock,24,19622.9
2024-06-02,ST006,SKU01015,67,8,In Stock,6,46882.58
2024-06-02,ST006,SKU01016,2,7,Low Stock,0,536.08
2024-06-02,ST006,SKU01017,3,10,Low Stock,0,1309.77
2024-06-02,ST006,SKU01018,2,6,Low Stock,0,141.24
2024-06-02,ST006,SKU01019,14,7,Low Stock,1,6936.44
2024-06-02,ST006,SKU01020,120,14,Overstock,8,94657.2
2024-06-02,ST006,SKU01021,34,13,In Stock,3,26760.38
2024-06-02,ST006,SKU01022,44,16,In Stock,3,24134.0
2024-06-02,ST006,SKU01023,84,4,In Stock,30,27018.6
2024-06-02,ST006,SKU01024,62,4,Overstock,7,12292.74
2024-06-02,ST006,SKU01025,71,2,Overstock,33,20195.24
2024-06-02,ST006,SKU01026,8,6,Low Stock,0,5060.56
2024-06-02,ST006,SKU01027,80,9,Overstock,5,44774.4
2024-06-02,ST006,SKU01028,55,11,In Stock,5,16821.75
2024-06-02,ST006,SKU01029,50,4,In Stock,23,24005.0
2024-06-02,ST006,SKU01030,0,22,Out of Stock,0,0.0
2024-06-02,ST006,SKU01032,114,6,Overstock,11,87964.68
2024-06-02,ST006,SKU01033,82,15,In Stock,6,26884.52
2024-06-02,ST006,SKU01034,40,4,In Stock,9,5170.8
2024-06-02,ST006,SKU01035,104,12,Overstock,7,25896.0
2024-06-02,ST006,SKU01037,49,21,In Stock,2,4572.19
2024-06-02,ST006,SKU01038,52,11,Overstock,4,2615.08
2024-06-02,ST006,SKU01039,109,12,Overstock,5,48145.3
2024-06-02,ST006,SKU01040,26,7,Low Stock,5,9422.4
2024-06-02,ST006,SKU01041,82,1,In Stock,34,12723.94
2024-06-02,ST006,SKU01042,26,5,Low Stock,4,10998.52
2024-06-02,ST006,SKU01043,118,10,In Stock,13,33827.06
2024-06-02,ST006,SKU01044,114,27,Overstock,6,74030.46
2024-06-02,ST006,SKU01045,0,12,Out of Stock,0,0.0
2024-06-02,ST006,SKU01046,45,7,In Stock,2,34043.4
2024-06-02,ST006,SKU01047,0,18,Out of Stock,0,0.0
2024-06-02,ST006,SKU01048,98,9,Overstock,13,7261.8
2024-06-02,ST006,SKU01049,54,8,In Stock,7,12060.36
2024-06-02,ST006,SKU01050,139,10,Overstock,13,22017.6
2024-06-02,ST007,SKU01000,17,4,Low Stock,2,10902.1
2024-06-02,ST007,SKU01003,65,7,In Stock,9,41108.6
2024-06-02,ST007,SKU01004,96,7,In Stock,9,72472.32
2024-06-02,ST007,SKU01006,101,10,Overstock,8,46743.81
2024-06-02,ST007,SKU01007,83,5,In Stock,6,61341.98
2024-06-02,ST007,SKU01008,4,13,Low Stock,0,519.68
2024-06-02,ST007,SKU01009,31,8,Low Stock,3,960.38
2024-06-02,ST007,SKU01010,43,2,In Stock,11,4746.34
2024-06-02,ST007,SKU01011,24,19,Low Stock,1,14138.16
2024-06-02,ST007,SKU01012,66,8,In Stock,8,38474.7
2024-06-02,ST007,SKU01013,119,3,Overstock,38,12395.04
2024-06-02,ST007,SKU01014,81,5,Overstock,16,14449.59
2024-06-02,ST007,SKU01016,32,17,Low Stock,2,8577.28
2024-06-02,ST007,SKU01017,121,11,In Stock,15,52827.39
2024-06-02,ST007,SKU01018,62,6,Overstock,6,4378.44
2024-06-02,ST007,SKU01019,103,12,Overstock,9,51032.38
2024-06-02,ST007,SKU01020,92,15,In Stock,7,72570.52
2024-06-02,ST007,SKU01021,119,15,Overstock,9,93661.33
2024-06-02,ST007,SKU01022,0,13,Out of Stock,0,0.0
2024-06-02,ST007,SKU01023,9,10,Low Stock,0,2894.85
2024-06-02,ST007,SKU01024,88,6,Overstock,16,17447.76
2024-06-02,ST007,SKU01026,12,12,Low Stock,1,7590.84
2024-06-02,ST007,SKU01027,0,20,Out of Stock,0,0.0
2024-06-02,ST007,SKU01030,39,14,Overstock,2,21128.64
2024-06-02,ST007,SKU01031,130,9,Overstock,11,97962.8
2024-06-02,ST007,SKU01032,64,13,In Stock,3,49383.68
2024-06-02,ST007,SKU01033,121,8,Overstock,19,39671.06
2024-06-02,ST007,SKU01034,119,2,Overstock,48,15383.13
2024-06-02,ST007,SKU01035,39,10,In Stock,2,9711.0
2024-06-02,ST007,SKU01036,27,5,In Stock,5,4631.31
2024-06-02,ST007,SKU01037,93,26,In Stock,5,8677.83
2024-06-02,ST007,SKU01038,90,17,Overstock,5,4526.1
2024-06-02,ST007,SKU01040,78,5,In Stock,16,28267.2
2024-06-02,ST007,SKU01041,37,2,Low Stock,6,5741.29
2024-06-02,ST007,SKU01042,64,5,In Stock,18,27073.28
2024-06-02,ST007,SKU01043,24,2,Low Stock,4,6880.08
2024-06-02,ST007,SKU01044,79,15,Overstock,7,51301.81
2024-06-02,ST007,SKU01045,44,9,Overstock,8,13736.8
2024-06-02,ST007,SKU01046,136,8,Overstock,12,102886.72
2024-06-02,ST007,SKU01047,103,7,In Stock,10,67232.22
2024-06-02,ST007,SKU01048,13,0,Low Stock,2,963.3
2024-06-02,ST007,SKU01049,137,10,Overstock,17,30597.58
2024-06-02,ST007,SKU01050,14,10,Low Stock,1,2217.6
2024-06-02,ST008,SKU01002,133,4,Overstock,35,66112.97
2024-06-02,ST008,SKU01003,131,4,Overstock,21,82849.64
2024-06-02,ST008,SKU01004,47,1,In Stock,12,35481.24
2024-06-02,ST008,SKU01005,50,18,In Stock,3,33494.5
2024-06-02,ST008,SKU01006,66,7,In Stock,8,30545.46
2024-06-02,ST008,SKU01008,115,15,In Stock,6,14940.8
2024-06-02,ST008,SKU01010,6,9,Low Stock,0,662.28
2024-06-02,ST008,SKU01011,42,8,Low Stock,4,24741.78
2024-06-02,ST008,SKU01012,121,8,Overstock,15,70536.95
2024-06-02,ST008,SKU01013,21,9,Low Stock,2,2187.36
2024-06-02,ST008,SKU01014,96,14,Overstock,9,17125.44
2024-06-02,ST008,SKU01015,16,1,Low Stock,6,11195.84
2024-06-02,ST008,SKU01016,108,13,In Stock,8,28948.32
2024-06-02,ST008,SKU01017,98,19,In Stock,7,42785.82
2024-06-02,ST008,SKU01018,71,5,Overstock,7,5014.02
2024-06-02,ST008,SKU01019,1,9,Low Stock,0,495.46
2024-06-02,ST008,SKU01020,0,21,Out of Stock,0,0.0
2024-06-02,ST008,SKU01021,113,11,In Stock,8,88938.91
2024-06-02,ST008,SKU01022,102,5,Overstock,17,55947.0
2024-06-02,ST008,SKU01023,13,3,Low Stock,4,4181.45
2024-06-02,ST008,SKU01024,59,3,Overstock,12,11697.93
2024-06-02,ST008,SKU01025,73,5,Overstock,21,20764.12
2024-06-02,ST008,SKU01027,26,3,Low Stock,8,14551.68
2024-06-02,ST008,SKU01028,54,15,In Stock,5,16515.9
2024-06-02,ST008,SKU01029,93,5,Overstock,12,44649.3
2024-06-02,ST008,SKU01030,89,16,Overstock,5,48216.64
2024-06-02,ST008,SKU01031,19,10,In Stock,2,14317.64
2024-06-02,ST008,SKU01032,115,20,Overstock,8,88736.3
2024-06-02,ST008,SKU01033,17,3,Low Stock,5,5573.62
2024-06-02,ST008,SKU01034,108,8,Overstock,8,13961.16
2024-06-02,ST008,SKU01035,13,6,Low Stock,2,3237.0
2024-06-02,ST008,SKU01036,14,6,Low Stock,1,2401.42
2024-06-02,ST008,SKU01037,134,12,Overstock,11,12503.54
2024-06-02,ST008,SKU01038,22,15,Low Stock,1,1106.38
2024-06-02,ST008,SKU01039,0,25,Out of Stock,0,0.0
2024-06-02,ST008,SKU01040,73,5,In Stock,14,26455.2
2024-06-02,ST008,SKU01041,10,10,Low Stock,1,1551.7
2024-06-02,ST008,SKU01042,102,5,In Stock,15,43148.04
2024-06-02,ST008,SKU01044,120,6,Overstock,12,77926.8
2024-06-02,ST008,SKU01045,86,9,Overstock,9,26849.2
2024-06-02,ST008,SKU01046,0,20,Out of Stock,0,0.0
2024-06-02,ST008,SKU01047,130,14,Overstock,10,84856.2
2024-06-02,ST008,SKU01049,111,1,Overstock,38,24790.74
2024-06-03,ST001,SKU01000,80,14,In Stock,6,51304.0
2024-06-03,ST001,SKU01001,52,2,In Stock,22,27439.88
2024-06-03,ST001,SKU01002,71,0,In Stock,26,35293.39
2024-06-03,ST001,SKU01003,36,7,In Stock,5,22767.84
2024-06-03,ST001,SKU01004,8,5,Low Stock,1,6039.36
2024-06-03,ST001,SKU01005,0,12,Out of Stock,0,0.0
2024-06-03,ST001,SKU01006,0,11,Out of Stock,0,0.0
2024-06-03,ST001,SKU01007,143,3,In Stock,62,105685.58
2024-06-03,ST001,SKU01008,108,16,In Stock,8,14031.36
2024-06-03,ST001,SKU01009,46,2,In Stock,14,1425.08
2024-06-03,ST001,SKU01011,109,11,In Stock,7,64210.81
2024-06-03,ST001,SKU01012,20,8,Low Stock,1,11659.0
2024-06-03,ST001,SKU01013,62,5,Overstock,9,6457.92
2024-06-03,ST001,SKU01014,133,3,Overstock,45,23725.87
2024-06-03,ST001,SKU01015,104,11,Overstock,15,72772.96
2024-06-03,ST001,SKU01016,116,4,In Stock,27,31092.64
2024-06-03,ST001,SKU01017,18,14,Low Stock,1,7858.62
2024-06-03,ST001,SKU01018,21,13,Low Stock,2,1483.02
2024-06-03,ST001,SKU01019,87,14,Overstock,6,43105.02
2024-06-03,ST001,SKU01020,33,4,In Stock,4,26030.73
2024-06-03,ST001,SKU01021,40,18,In Stock,3,31482.8
2024-06-03,ST001,SKU01022,49,1,In Stock,21,26876.5
2024-06-03,ST001,SKU01023,42,8,In Stock,6,13509.3
2024-06-03,ST001,SKU01024,105,12,Overstock,9,20818.35
2024-06-03,ST001,SKU01025,112,7,Overstock,12,31857.28
2024-06-03,ST001,SKU01026,11,4,Low Stock,1,6958.27
2024-06-03,ST001,SKU01027,26,8,Low Stock,1,14551.68
2024-06-03,ST001,SKU01028,86,5,Overstock,8,26303.1
2024-06-03,ST001,SKU01029,126,6,Overstock,32,60492.6
2024-06-03,ST001,SKU01030,136,13,Overstock,11,73679.36
2024-06-03,ST001,SKU01031,140,7,Overstock,33,105498.4
2024-06-03,ST001,SKU01032,26,9,Low Stock,1,20062.12
2024-06-03,ST001,SKU01033,45,2,Low Stock,19,14753.7
2024-06-03,ST001,SKU01034,106,7,Overstock,19,13702.62
2024-06-03,ST001,SKU01035,131,9,Overstock,16,32619.0
2024-06-03,ST001,SKU01037,41,7,In Stock,6,3825.71
2024-06-03,ST001,SKU01039,52,14,Overstock,3,22968.4
2024-06-03,ST001,SKU01040,81,9,In Stock,7,29354.4
2024-06-03,ST001,SKU01041,69,5,In Stock,7,10706.73
2024-06-03,ST001,SKU01042,70,12,In Stock,7,29611.4
2024-06-03,ST001,SKU01043,112,5,In Stock,20,32107.04
2024-06-03,ST001,SKU01044,41,22,In Stock,2,26624.99
2024-06-03,ST001,SKU01045,55,19,Overstock,2,17171.0
2024-06-03,ST001,SKU01046,32,12,In Stock,2,24208.64
2024-06-03,ST001,SKU01047,6,4,Low Stock,1,3916.44
2024-06-03,ST001,SKU01048,71,4,Overstock,9,5261.1
2024-06-03,ST001,SKU01049,95,2,Overstock,15,21217.3
2024-06-03,ST001,SKU01050,130,15,Overstock,9,20592.0
2024-06-03,ST002,SKU01000,141,3,In Stock,45,90423.3
2024-06-03,ST002,SKU01001,58,3,In Stock,14,30606.02
2024-06-03,ST002,SKU01002,71,14,In Stock,6,35293.39
2024-06-03,ST002,SKU01003,20,25,In Stock,1,12648.8
2024-06-03,ST002,SKU01004,94,13,In Stock,7,70962.48
2024-06-03,ST002,SKU01005,66,6,In Stock,11,44212.74
2024-06-03,ST002,SKU01006,86,10,In Stock,7,39801.66
2024-06-03,ST002,SKU01007,30,5,Low Stock,4,22171.8
2024-06-03,ST002,SKU01008,130,7,In Stock,22,16889.6
2024-06-03,ST002,SKU01009,33,17,Low Stock,2,1022.34
2024-06-03,ST002,SKU01010,82,10,Overstock,9,9051.16
2024-06-03,ST002,SKU01011,103,16,In Stock,7,60676.27
2024-06-03,ST002,SKU01012,142,7,Overstock,13,82778.9
2024-06-03,ST002,SKU01013,72,6,Overstock,19,7499.52
2024-06-03,ST002,SKU01014,15,11,Low Stock,1,2675.85
2024-06-03,ST002,SKU01015,97,9,Overstock,13,67874.78
2024-06-03,ST002,SKU01016,58,4,In Stock,15,15546.32
2024-06-03,ST002,SKU01017,37,10,In Stock,4,16153.83
2024-06-03,ST002,SKU01018,43,4,Low Stock,8,3036.66
2024-06-03,ST002,SKU01019,48,17,Overstock,3,23782.08
2024-06-03,ST002,SKU01020,76,10,In Stock,6,59949.56
2024-06-03,ST002,SKU01022,92,7,Overstock,9,50462.0
2024-06-03,ST002,SKU01023,83,2,In Stock,37,26696.95
2024-06-03,ST002,SKU01024,138,8,Overstock,18,27361.26
2024-06-03,ST002,SKU01025,88,7,Overstock,14,25030.72
2024-06-03,ST002,SKU01026,98,12,Overstock,7,61991.86
2024-06-03,ST002,SKU01027,0,11,Out of Stock,0,0.0
2024-06-03,ST002,SKU01029,120,9,Overstock,12,57612.0
2024-06-03,ST002,SKU01030,81,12,Overstock,14,43882.56
2024-06-03,ST002,SKU01031,67,1,In Stock,11,50488.52
2024-06-03,ST002,SKU01032,104,5,Overstock,18,80248.48
2024-06-03,ST002,SKU01034,10,8,Low Stock,1,1292.7
2024-06-03,ST002,SKU01035,124,7,Overstock,8,30876.0
2024-06-03,ST002,SKU01036,59,10,Overstock,6,10120.27
2024-06-03,ST002,SKU01037,16,16,Low Stock,0,1492.96
2024-06-03,ST002,SKU01038,131,14,Overstock,10,6587.99
2024-06-03,ST002,SKU01039,49,19,Overstock,3,21643.3
2024-06-03,ST002,SKU01040,62,1,In Stock,14,22468.8
2024-06-03,ST002,SKU01041,41,11,Low Stock,4,6361.97
2024-06-03,ST002,SKU01042,0,8,Out of Stock,0,0.0
2024-06-03,ST002,SKU01045,63,15,Overstock,4,19668.6
2024-06-03,ST002,SKU01046,62,10,In Stock,5,46904.24
2024-06-03,ST002,SKU01047,85,22,In Stock,4,55482.9
2024-06-03,ST002,SKU01048,69,10,Overstock,5,5112.9
2024-06-03,ST002,SKU01050,18,9,Low Stock,1,2851.2
2024-06-03,ST003,SKU01000,72,9,In Stock,6,46173.6
2024-06-03,ST003,SKU01001,98,2,Overstock,11,51713.62
2024-06-03,ST003,SKU01002,124,12,Overstock,15,61639.16
2024-06-03,ST003,SKU01003,121,11,Overstock,10,76525.24
2024-06-03,ST003,SKU01005,0,7,Out of Stock,0,0.0
2024-06-03,ST003,SKU01006,109,5,Overstock,25,50446.29
2024-06-03,ST003,SKU01007,74,14,In Stock,5,54690.44
2024-06-03,ST003,SKU01008,61,16,In Stock,4,7925.12
2024-06-03,ST003,SKU01009,57,5,In Stock,15,1765.86
2024-06-03,ST003,SKU01010,133,13,Overstock,12,14680.54
2024-06-03,ST003,SKU01011,48,3,In Stock,21,28276.32
2024-06-03,ST003,SKU01012,8,12,Low Stock,0,4663.6
2024-06-03,ST003,SKU01013,43,10,Overstock,4,4478.88
2024-06-03,ST003,SKU01014,76,3,Overstock,18,13557.64
2024-06-03,ST003,SKU01015,25,12,Low Stock,1,17493.5
2024-06-03,ST003,SKU01016,7,13,Low Stock,0,1876.28
2024-06-03,ST003,SKU01017,123,1,In Stock,17,53700.57
2024-06-03,ST003,SKU01018,23,1,Low Stock,4,1624.26
2024-06-03,ST003,SKU01019,16,11,Low Stock,1,7927.36
2024-06-03,ST003,SKU01021,122,10,Overstock,9,96022.54
2024-06-03,ST003,SKU01022,125,19,Overstock,8,68562.5
2024-06-03,ST003,SKU01023,6,9,Low Stock,0,1929.9
2024-06-03,ST003,SKU01024,1,4,Low Stock,0,198.27
2024-06-03,ST003,SKU01025,135,13,Overstock,10,38399.4
2024-06-03,ST003,SKU01026,109,6,Overstock,11,68950.13
2024-06-03,ST003,SKU01027,88,22,Overstock,5,49251.84
2024-06-03,ST003,SKU01028,113,7,Overstock,11,34561.05
2024-06-03,ST003,SKU01030,17,4,Low Stock,5,9209.92
2024-06-03,ST003,SKU01032,113,10,Overstock,8,87193.06
2024-06-03,ST003,SKU01033,6,8,Low Stock,0,1967.16
2024-06-03,ST003,SKU01034,121,8,Overstock,12,15641.67
2024-06-03,ST003,SKU01036,85,9,Overstock,9,14580.05
2024-06-03,ST003,SKU01037,17,21,Low Stock,0,1586.27
2024-06-03,ST003,SKU01038,110,3,Overstock,28,5531.9
2024-06-03,ST003,SKU01039,66,17,Overstock,3,29152.2
2024-06-03,ST003,SKU01040,93,12,In Stock,8,33703.2
2024-06-03,ST003,SKU01041,44,13,In Stock,3,6827.48
